"Format","AiM CSV File"
"Session","45.504°N, 75.544°W"
"Vehicle","GGR26"
"Racer","Faran"
"Championship","My Balls"
"Comment","Faran with aero warmups"
"Date","Friday, May 8, 2026"
"Time","3:59 PM"
"Sample Rate","20"
"Duration","166.995"
"Segment","Session"
"Beacon Markers","49.732","76.12","102.344","128.428","154.683","166.995"
"Segment Times","0:49.732","0:26.388","0:26.224","0:26.084","0:26.255","0:12.312"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","External Voltage","Steering Angle","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Brake Bias","ECU RPM","EX TEMP 2","EX TEMP 1","ECU WH SP FL","ECU WH SP RL","ECU WH SP RR","ECU WH SP FR","ECU ECT","ECU EXH T","ECU IAT","ECU FUEL T","ECU OIL P","BRK PRESS F","BRK PRESS R","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA","LAUNCH STATE","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","C","V","deg","mm","mm","mm","mm","gear","g","g","g","deg/s","deg/s","deg/s","%","%","rpm","C","C","km/h","km/h","km/h","km/h","C","C","C","C","bar","bar","bar","bar","bar","%","V","lambda","#","m"

"47.200","46.7853","11","1.1601","0.1745","-0.2044","-90.8163","51.1217","9.1969","1410.0000","0.7560","14.5654","45.50289401","-75.54392489","19.2969","12.6336","859.0000","46.4000","19.2492","23.8172","39.0578","2.0000","-0.0537","1.1529","-1.1526","-0.6963","2.0214","34.6750","81.8625","85.7143","8895.2002","6553.5000","656.8500","0.0000","48.9225","46.1575","0.0000","37.0000","656.7250","10.8000","-1.0000","65.5350","0.1392","0.0492","3.3519","0.4199","30.9333","12.1510","0.8100","0.0000","221.9506"
"47.250","46.7681","11","1.1894","0.0873","-0.1702","-88.0974","52.1105","9.2159","1410.0000","0.7560","14.2838","45.50289472","-75.54393308","19.2969","12.6347","859.2250","47.3406","17.1648","23.7547","38.8234","2.0000","-0.2602","1.2365","-1.1918","-0.8472","1.9811","37.1813","82.6720","80.1681","8460.2002","6553.5000","650.6000","0.0000","48.2179","45.2359","0.0000","37.0000","650.5941","10.8000","-1.0000","65.5350","0.1592","0.0692","3.3001","0.4677","28.7111","12.2000","0.8500","0.0000","222.6004"
"47.300","46.3370","11","1.1906","-0.0081","-0.1340","-85.5114","51.9919","9.2368","1410.0000","0.7560","14.1844","45.50289562","-75.54394102","19.2969","12.6359","859.4750","45.7031","17.1703","23.8359","37.1437","2.0000","-0.4495","1.2710","-1.1652","-1.2946","1.9336","40.4906","83.4815","74.2986","8559.7559","6553.5000","650.3000","0.0000","45.6854","39.5268","0.0000","37.0000","650.2940","10.8000","-1.0000","65.5350","0.1631","0.0777","3.2606","0.4709","28.0000","12.2000","0.8650","0.0000","223.2461"
"47.350","45.9060","11","1.2108","-0.0731","-0.0933","-82.6477","52.9202","9.2579","1410.0000","0.7657","13.8060","45.50289690","-75.54394879","19.2969","12.6370","859.0000","47.3328","16.7633","23.0469","39.0359","2.0000","-0.6154","1.5439","-1.2292","-1.6984","1.9691","44.1937","84.2911","70.6787","8910.8662","6553.5000","650.0000","0.0000","46.3650","41.6400","0.0000","37.0000","650.0500","10.8000","-1.0000","65.5350","0.1481","0.0727","3.1857","0.4531","28.0000","12.2000","0.8800","0.0000","223.8861"
"47.400","45.4751","11","1.2473","-0.1122","-0.0488","-79.5474","54.7402","9.2790","1410.0000","0.7837","13.2217","45.50289850","-75.54395641","19.2969","12.6382","859.0250","46.7578","16.8078","24.3102","38.6641","2.0000","-0.5204","1.4014","-1.1547","-1.7653","2.2730","47.5500","85.1006","67.7374","9479.0449","6553.5000","652.5000","0.0000","46.3975","42.9425","0.0000","37.0000","652.5500","10.8000","-1.0000","65.5350","0.1400","0.0585","3.0940","0.5312","32.9378","12.2000","0.8200","0.0000","224.5203"
"47.450","45.0033","11","1.2773","-0.1098","-0.0024","-76.7006","56.3938","9.3012","1410.0000","0.7823","12.7009","45.50290027","-75.54396382","19.2969","12.6393","859.0000","46.7484","18.4758","26.5586","38.6937","2.0000","-0.1826","1.1700","-0.9741","-1.4186","2.7883","50.1250","85.9101","66.7273","10043.3115","6553.5000","655.0000","0.0000","46.6128","44.7744","0.0000","37.0000","655.0530","10.8000","-1.0000","65.5350","0.1400","0.0335","3.1554","0.6146","38.9400","12.2000","0.7600","0.0000","225.1475"
"47.500","44.4965","11","1.3018","-0.0720","0.0456","-74.0699","57.9057","9.3242","1410.0000","0.7643","12.2300","45.50290218","-75.54397104","19.2969","12.6405","859.4750","43.1047","18.5297","27.4000","37.6156","2.0000","0.1487","1.0789","-0.9031","-1.0062","3.5594","52.4688","86.7196","66.6667","10222.2002","6553.5000","657.6500","0.0000","51.0463","51.8976","0.0000","37.0000","657.7030","10.8000","-1.0000","65.5350","0.1262","0.0200","3.2298","0.6090","49.4400","12.2000","0.8850","0.0000","225.7682"
"47.550","44.4159","11","1.2869","-0.0318","0.0826","-71.4489","57.5738","9.3489","1410.0000","0.7657","12.2782","45.50290438","-75.54397825","19.2969","12.6416","859.2250","42.6984","19.0180","28.3625","37.4156","2.0000","0.3963","0.7299","-0.9216","-0.8313","4.1531","54.6375","87.5292","74.6274","10393.1553","6553.5000","660.3000","0.0000","52.3450","52.5750","0.0000","37.0000","660.3390","10.8000","-1.0000","65.5350","0.0962","0.0200","3.2142","0.6148","57.8556","12.2000","1.0100","0.0000","226.3851"
"47.600","44.6984","11","1.2386","0.0106","0.1104","-68.8361","55.6714","9.3751","1410.0000","0.7837","12.7785","45.50290684","-75.54398547","19.2969","12.6427","859.5000","40.8594","20.2008","29.0398","35.9781","2.0000","0.5405","0.7214","-1.0312","-0.8428","3.8356","55.9531","88.3387","83.0962","10543.7109","6553.5000","662.2500","0.0000","52.8900","53.4175","0.0000","37.0000","662.2890","10.8000","-1.0000","65.5350","0.0846","0.0200","3.2036","0.6498","60.9111","12.2000","0.9900","0.0000","227.0042"
"47.650","45.0881","11","1.1607","0.0684","0.1458","-66.3634","52.3104","9.3982","1410.0000","0.7823","13.7181","45.50290953","-75.54399261","19.2969","12.6439","858.7750","41.3141","20.5539","28.5531","36.1594","2.0000","0.3074","0.9378","-0.9472","-0.9526","2.5331","56.6375","89.1482","83.9000","10727.8662","6553.5000","664.2000","0.0000","54.5231","54.5256","0.0000","37.0000","664.2470","10.8000","-1.0000","65.5350","0.0946","0.0200","3.2058","0.6635","62.8733","12.2000","0.9700","0.0000","227.6287"
"47.700","45.5692","11","1.0577","0.1393","0.1877","-64.0099","47.7068","9.4186","1410.0000","0.7643","15.2024","45.50291242","-75.54399970","19.2969","12.6450","859.4750","42.3625","20.5453","28.0094","37.1281","2.0000","0.0350","0.9123","-0.9870","-0.9985","1.0936","57.3875","89.9577","80.0000","10948.4219","6553.5000","666.5500","0.0000","55.4293","55.8805","0.0000","37.0000","666.5970","10.8000","-1.0000","65.5350","0.0954","0.0131","3.2153","0.6540","63.6511","12.2000","0.9400","0.0000","228.2591"
"47.750","45.9499","11","0.9791","0.2204","0.1856","-61.6282","44.0698","9.4252","1410.0000","0.7463","16.5945","45.50291555","-75.54400666","19.2969","12.6462","859.2250","42.0531","20.5469","27.5773","36.5578","2.0000","0.0833","0.6963","-1.0914","-0.6785","0.0681","57.2703","90.7673","80.8511","11151.2227","6553.5000","668.9000","0.0000","56.6025","57.4300","0.0000","37.0000","668.9380","10.8000","-1.0000","65.5350","0.0854","-0.0019","3.2325","0.6476","64.2022","12.2000","0.9100","0.0000","228.8953"
"47.800","46.2451","11","0.9215","0.3100","0.1461","-59.2224","41.2561","9.4199","1410.0000","0.7283","17.8401","45.50291887","-75.54401351","19.2969","12.6473","859.0000","41.8422","19.5477","28.3930","37.1875","2.0000","0.2926","0.3167","-0.8759","-0.6107","-0.4929","53.9828","91.5768","82.6241","11345.6670","6553.5000","670.8000","0.0000","57.5225","58.0775","0.0000","37.0000","670.8380","10.8000","-1.0000","65.5350","0.0731","-0.0054","3.1806","0.6426","64.6467","12.2000","0.9000","0.0000","229.5358"
"47.850","46.7105","11","0.8952","0.3529","0.1329","-57.5572","39.7120","9.4209","1410.0000","0.7006","18.7203","45.50292227","-75.54402046","19.2969","12.6472","859.0000","41.6125","18.6422","28.4461","36.9594","2.0000","0.7826","0.5422","-0.7444","-1.6222","-0.2327","48.1281","91.8958","101.9048","11446.7334","6553.5000","672.7000","0.0000","57.4282","59.3846","0.0000","37.0000","672.7450","10.8000","-1.0000","65.5350","0.0581","0.0046","3.0961","0.6498","64.9445","12.2000","0.8900","0.0000","230.1824"
"47.900","47.3210","11","0.8958","0.3562","0.1421","-56.5228","39.2495","9.4272","1410.0000","0.6646","19.1884","45.50292574","-75.54402749","19.2969","12.6453","859.0000","42.4766","17.7828","27.2000","36.0453","2.0000","0.8622","0.8139","-0.9367","-3.3438","1.1271","42.9281","91.4792","114.2857","11522.6670","6553.5000","674.9500","0.0000","58.2951","59.0927","0.0000","37.0000","674.9950","10.8000","-1.0000","65.5350","0.0546","0.0077","3.0611","0.6570","65.2089","12.2000","0.8900","0.0000","230.8366"
"47.950","47.8866","11","0.9129","0.3565","0.1761","-54.8192","39.4985","9.4471","1410.0000","0.6480","19.2954","45.50292951","-75.54403423","19.2969","12.6434","859.0000","42.5453","18.1898","27.1656","34.5906","2.0000","0.6745","1.0431","-1.1646","-4.3811","2.9084","40.0391","91.0625","95.7143","11456.0000","6553.5000","677.2000","0.0000","57.8000","58.6450","0.0000","37.0000","677.2330","10.8000","-1.0000","65.5350","0.0646","0.0027","3.0458","0.6448","65.3200","12.2000","0.8900","0.0000","231.4986"
"48.000","48.4139","11","0.9441","0.3542","0.2310","-52.5454","40.3536","9.4787","1410.0000","0.6480","19.0945","45.50293352","-75.54404072","19.2969","12.6415","859.5000","41.6844","19.0156","28.1961","33.0984","2.0000","0.5503","1.1326","-1.0886","-4.1803","3.9215","38.6875","90.6458","88.1877","11403.7998","6553.5000","678.8500","0.0000","57.2575","58.8400","0.0000","37.0000","678.8830","10.8000","-1.0000","65.5350","0.0723","0.0023","3.1814","0.6432","65.5244","12.2000","0.8850","0.0000","232.1678"
"48.050","49.0632","11","0.9634","0.3386","0.2405","-50.0327","40.6963","9.4947","1410.0000","0.6383","19.1876","45.50293788","-75.54404705","19.2969","12.6396","858.7250","42.6500","19.3484","30.4828","35.1500","2.0000","0.2490","1.0227","-0.9596","-3.7391","3.5250","38.0750","90.2292","96.2783","11388.7998","6553.5000","680.5000","0.0000","58.0744","57.8179","0.0000","37.0000","680.5360","10.8000","-1.0000","65.5350","0.0773","0.0073","3.2599","0.6687","65.9689","12.2000","0.8800","0.0000","232.8463"
"48.100","49.8164","11","0.9725","0.3119","0.2111","-47.3165","40.6025","9.4976","1410.0000","0.6203","19.5272","45.50294254","-75.54405324","19.2969","12.6377","859.0250","42.9375","20.0164","28.8273","35.3328","2.0000","0.2210","1.1545","-0.7633","-3.6063","2.0670","37.9000","89.8125","100.0000","11418.0664","6553.5000","682.3000","0.0000","57.4512","58.1488","0.0000","37.0000","682.3360","10.8000","-1.0000","65.5350","0.0938","0.0054","3.1915","0.6959","67.8533","12.2000","0.8900","0.0000","233.5343"
"48.150","50.2851","11","0.9848","0.3078","0.1872","-44.8530","40.6841","9.5052","1407.3000","0.6023","19.6714","45.50294733","-75.54405908","19.2969","12.6358","859.0000","42.8469","20.0625","28.4359","35.7109","2.0000","0.1094","0.8575","-0.7228","-3.4988","0.3682","37.2000","89.3958","94.6667","11495.2891","6553.5000","684.1000","0.0000","58.0900","58.4550","0.0000","37.0000","684.1251","10.8000","-1.0000","65.5350","0.1238","-0.0046","3.1272","0.7248","71.2978","12.2000","0.9000","0.0000","234.2304"
"48.200","50.5113","11","0.9998","0.3232","0.1680","-42.6047","40.9151","9.5168","1402.3000","0.5843","19.6483","45.50295223","-75.54406463","19.2969","12.6339","859.0000","43.4938","18.6500","28.5516","37.2156","2.0000","0.1925","0.3932","-0.7865","-3.9004","-0.5576","33.8812","88.9792","93.2703","11585.7334","6553.5000","685.3500","0.0000","58.2875","58.2600","0.0000","37.0000","685.3751","10.8000","-1.0000","65.5350","0.1262","-0.0031","3.0672","0.7502","75.2333","12.2000","0.9050","0.0000","234.9306"
"48.250","50.8277","11","1.0205","0.3293","0.1784","-41.0179","41.3456","9.5375","1400.0000","0.5760","19.5655","45.50295719","-75.54407022","19.2969","12.6320","859.2750","42.7297","17.3859","28.1805","37.5266","2.0000","0.5289","0.4716","-0.8703","-5.7000","0.0141","28.0969","88.5625","102.3981","11682.4004","6553.5000","686.6000","0.0000","59.9590","59.7154","0.0000","37.0000","686.6281","10.8000","-1.0000","65.5350","0.0962","0.0119","3.0514","0.7741","79.4000","12.1990","0.9100","0.0000","235.6351"
"48.300","51.2210","11","1.0460","0.3275","0.2139","-39.9945","41.9461","9.5659","1400.0000","0.5760","19.4346","45.50296219","-75.54407585","19.2969","12.6301","859.0000","42.3953","17.3234","29.1422","35.9688","2.0000","0.7446","0.7760","-0.8346","-8.3242","1.4914","22.5344","88.1458","107.6923","11622.1338","6553.5000","688.0000","0.0000","58.1951","60.1244","0.0000","37.0000","688.0280","10.8000","-1.0000","65.5350","0.0892","0.0223","3.0564","0.7941","83.1756","12.1490","0.9050","0.0000","236.3446"
"48.350","51.7892","11","1.0587","0.3246","0.2517","-38.3352","42.0322","9.6028","1400.0000","0.5663","19.6100","45.50296750","-75.54408113","19.2969","12.6282","859.2250","43.1484","19.7977","29.1156","32.8344","2.0000","0.5281","1.0213","-0.8399","-9.2500","2.3336","19.3219","87.7292","96.0615","11553.7109","6553.5000","689.4000","0.0000","58.5400","58.9125","0.0000","37.0100","689.4250","10.8000","-1.0000","65.5350","0.1092","0.0273","3.0863","0.8111","87.0267","12.1010","0.9000","0.0000","237.0605"
"48.400","52.5065","11","1.0603","0.3207","0.2913","-36.1342","41.6801","9.6469","1400.0000","0.5483","20.0495","45.50297306","-75.54408612","19.2969","12.6263","858.5500","42.9062","20.9461","29.4828","34.9000","2.0000","0.3948","1.2919","-1.0075","-7.8316","1.9548","18.8859","87.3125","80.0000","11637.5996","6553.5000","690.6500","0.0000","58.9900","59.5175","0.0000","37.5100","690.6750","10.8000","-1.0000","65.5350","0.1154","0.0231","3.1200","0.7994","92.3600","12.1510","0.8800","0.0000","237.7854"
"48.450","53.1346","11","1.0113","0.3208","0.3198","-33.7953","39.3978","9.6884","1397.3000","0.5400","21.4647","45.50297886","-75.54409072","19.2969","12.6244","858.7250","43.8688","21.0898","28.4211","37.5969","2.0000","0.4045","1.4571","-0.7088","-5.4852","1.5328","21.1156","86.8958","80.0000","11728.3330","6553.5000","691.9000","0.0000","58.8205","58.7744","0.0000","38.0000","691.9280","10.8000","-1.0000","65.5350","0.1054","0.0081","3.1572","0.7949","96.6822","12.1990","0.8600","0.0000","238.5206"
"48.500","53.6869","11","0.9194","0.3244","0.3390","-31.3390","35.4715","9.7279","1392.3000","0.5400","24.0884","45.50298485","-75.54409500","19.2969","12.6225","859.0000","43.8609","20.9398","25.3258","36.9672","2.0000","0.4686","1.0497","-0.2811","-3.1557","2.0283","23.9391","86.4792","80.0000","11836.6670","6553.5000","693.3000","0.0000","59.6585","60.9854","0.0000","38.0000","693.3280","10.8000","-1.0000","65.5350","0.1000","0.0046","3.1980","0.8088","98.4044","12.1490","0.8800","0.0000","239.2635"
"48.550","54.1955","11","0.8630","0.3489","0.3667","-29.3410","32.9566","9.7727","1390.0000","0.5400","26.1722","45.50299094","-75.54409915","19.2969","12.6206","859.2750","39.5563","20.0063","25.9914","34.4344","2.0000","0.8983","0.3166","-0.5633","-1.4826","2.7871","23.3125","86.0625","90.0000","11826.3330","6553.5000","694.7000","0.0000","59.3275","59.7100","0.0000","38.0000","694.7290","10.8000","-1.0000","65.5350","0.1000","0.0146","3.2480","0.8099","99.4067","12.1000","0.9000","0.0000","240.0134"
"48.600","54.6670","11","0.8370","0.3913","0.4017","-27.7334","31.6441","9.8223","1390.0000","0.5400","27.4949","45.50299709","-75.54410320","19.2969","12.6187","859.4750","39.1391","19.8109","27.6852","33.5687","2.0000","1.0783","-0.0103","-1.1426","-0.5532","2.6389","17.4695","85.6458","95.9547","11687.4443","6553.5000","696.1500","0.0000","58.4350","58.8925","0.0000","38.0000","696.1790","10.8000","-1.0000","65.5350","0.1023","0.0177","3.2663","0.7971","99.6289","12.1000","0.9000","0.0000","240.7698"
"48.650","55.4217","11","0.8099","0.4262","0.4420","-26.6022","30.2785","9.8732","1387.3000","0.5400","29.1317","45.50300341","-75.54410729","19.2969","12.6168","859.0000","40.2188","19.2578","29.1516","35.7875","2.0000","0.8605","0.3544","-1.3494","0.2612","1.6855","9.2719","85.2292","87.8641","11658.1113","6553.5000","697.6000","0.0000","59.5564","59.0923","0.0000","38.0000","697.6201","10.8378","-1.0000","65.5350","0.1073","0.0127","3.2502","0.8013","99.7378","12.1000","0.9000","0.0000","241.5361"
"48.700","56.4176","11","0.7820","0.4546","0.4869","-25.8768","28.8675","9.9252","1382.3000","0.5400","31.1047","45.50300987","-75.54411140","19.2969","12.6149","859.0000","39.4062","17.2016","30.8859","38.4781","2.0000","0.5079","0.6013","-1.1602","0.3818","0.7068","3.2492","84.8125","83.3333","11680.3330","6553.5000","698.6000","0.0000","58.6024","58.8585","0.0000","38.0000","698.6201","10.8933","-1.0000","65.5350","0.1169","0.0169","3.1751","0.8135","99.7933","12.1000","0.8950","0.0000","242.3147"
"48.750","57.2270","11","0.7436","0.4467","0.5130","-24.9654","27.0937","9.9753","1380.0000","0.5400","33.6165","45.50301645","-75.54411538","19.2969","12.6130","858.9500","39.3438","17.3203","32.3641","38.2766","2.0000","0.1372","0.6553","-0.8040","-0.2464","-0.3204","2.1242","84.3958","87.0000","11760.2441","6553.5000","699.6000","0.0000","60.4050","59.2625","0.0000","38.0000","699.6301","10.9000","-0.6900","65.5350","0.1319","0.0319","3.0723","0.8101","99.8000","12.1000","0.8900","0.0000","243.1052"
"48.800","57.8774","11","0.6963","0.4080","0.5231","-23.8956","25.0109","10.0237","1380.0000","0.5400","36.8298","45.50302313","-75.54411922","19.2969","12.6110","859.0000","39.5844","17.5312","31.8508","37.6266","2.0000","0.1583","0.6193","-0.5030","-1.2111","-1.6535","5.6807","83.9792","91.6667","11859.0449","6553.5000","701.1000","0.0000","61.5075","60.6625","0.0000","38.0000","701.1301","10.9000","14.8100","65.5350","0.1308","0.0400","3.1143","0.8046","99.8000","12.1000","0.8850","0.0000","243.9050"
"48.850","58.5192","11","0.6334","0.3726","0.5281","-22.6897","22.4699","10.0660","1380.0000","0.5400","41.4492","45.50302997","-75.54412280","19.2969","12.6091","859.0000","41.1891","17.5938","30.6094","38.4266","2.0000","0.1743","0.5074","-0.4194","-2.2207","-2.8194","12.3477","83.5625","88.5488","12084.5996","6553.5000","702.6000","0.0000","60.8462","61.0385","0.0000","38.0000","702.6360","10.9000","30.0000","65.5350","0.1108","0.0400","3.1712","0.8002","99.8000","12.1000","0.8800","0.0000","244.7150"
"48.900","59.1536","11","0.5572","0.3402","0.5288","-21.3680","19.5388","10.1032","1380.0000","0.5400","48.1842","45.50303694","-75.54412615","19.2969","12.6063","859.0000","42.9000","17.5187","26.3352","38.2500","2.0000","-0.0982","0.5593","-0.9563","-2.8337","-2.6303","19.0859","83.6304","81.4626","12301.9111","6553.5000","704.4000","0.0000","62.6585","62.7341","0.0000","38.0000","704.4360","10.9000","30.0000","65.5350","0.1000","0.0354","3.1740","0.7948","99.8000","12.1000","0.8750","0.0000","245.5333"
"48.950","59.5490","11","0.5354","0.3327","0.5448","-20.1363","18.5533","10.1449","1377.3000","0.5400","51.0826","45.50304398","-75.54412932","19.2969","12.6021","859.0000","42.6391","17.5258","25.0750","37.9375","2.0000","0.0385","0.5585","-1.1425","-2.7357","-0.9510","22.7844","84.4250","74.7302","12498.0225","6553.5000","706.2000","0.0000","62.5900","62.3025","0.0000","38.0000","706.2270","10.9000","30.0000","65.5350","0.1000","0.0254","3.1468","0.7870","99.8000","12.1000","0.8700","0.0000","246.3584"
"49.000","59.7408","11","0.5601","0.3465","0.5739","-18.9813","19.2254","10.1904","1372.3000","0.5400","49.4557","45.50305108","-75.54413232","19.2969","12.5979","859.0000","39.4328","17.5445","27.6484","34.3141","2.0000","0.6051","0.3934","-0.9289","-1.7744","0.4657","22.2313","85.2196","71.4286","12593.8662","6553.5000","707.5500","0.0000","63.7950","63.6475","0.0000","38.0000","707.5770","10.9267","30.0000","65.5350","0.1000","0.0177","3.0423","0.7867","99.8000","12.1000","0.8450","0.0000","247.1869"
"49.050","60.2906","11","0.5819","0.3453","0.5801","-17.9957","19.7789","10.2307","1370.0000","0.5400","48.5142","45.50305832","-75.54413528","19.2969","12.5938","859.0000","39.1906","18.4813","31.6164","35.3203","2.0000","0.7949","0.3388","-0.8975","-0.5140","0.2904","18.1930","86.0143","74.5683","12581.0889","6553.5000","708.9000","0.0000","62.8175","63.7200","0.0000","38.0000","708.8730","10.9822","29.6900","65.5350","0.1000","0.0127","3.0016","0.7945","99.8000","12.0950","0.8200","0.0000","248.0218"
"49.100","61.1453","11","0.6013","0.3313","0.5669","-17.1544","20.2313","10.2665","1370.0000","0.5400","48.1017","45.50306570","-75.54413819","19.2969","12.5896","859.0000","41.1344","18.5320","30.9086","39.4000","2.0000","0.5996","0.3485","-0.8794","0.2273","-0.6179","13.5496","86.8089","81.1094","12326.1553","6553.5000","707.5500","0.0000","63.5000","64.3075","0.0000","38.0000","707.5230","11.0000","14.1900","65.5350","0.1023","0.0169","3.0299","0.8117","99.8000","11.8450","0.8300","0.0000","248.8667"
"49.150","61.8737","11","0.5810","0.3019","0.5706","-16.3622","19.3792","10.3055","1370.0000","0.5400","50.8150","45.50307318","-75.54414101","19.2969","12.5854","858.9500","41.5875","16.2078","29.1469","40.1437","2.1800","0.4614","0.5136","-0.4706","0.0638","-1.1018","10.4734","87.6036","88.3333","11957.2666","6553.5000","706.2000","0.0000","63.1850","63.0650","0.0000","38.0000","706.0490","11.0000","-1.0000","65.5350","0.1073","0.0319","2.9638","0.8334","99.8000","11.6000","0.8400","0.0000","249.7221"
