"Format","AiM CSV File"
"Session",""
"Vehicle",""
"Racer","Faran"
"Championship",""
"Comment","First oil pick test run went very well, no track"
"Date","Wednesday, August 19, 2026"
"Time","3:42 PM"
"Sample Rate","20"
"Duration","99"
"Segment","Session"
"Beacon Markers","99"
"Segment Times","1:39.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","External Voltage","Steering Angle","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Brake Bias","ECU RPM","EX TEMP 2","EX TEMP 1","ECU WH SP FL","ECU WH SP RL","ECU WH SP RR","ECU WH SP FR","ECU ECT","ECU EXH T","ECU IAT","ECU FUEL T","ECU OIL P","BRK PRESS F","BRK PRESS R","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA","LAUNCH STATE"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","°C","V","deg","mm","mm","mm","mm","gear","g","g","g","deg/s","deg/s","deg/s","%","%","rpm","°C","°C","km/h","km/h","km/h","km/h","°C","°C","°C","°C","bar","bar","bar","bar","bar","%","V","lambda","#"

"16.250","0.0166","14","0.0000","0.0000","2.2980","23.0662","0.0000","34.2265","14.5230","0.1554","10000.0000","45.39217557","-75.69719213","41.0","13.0","-98.6","40","30","48","1","0","0.04","0.01","-0.98","-0.1","-0.0","-0.8","72.08","-67.00","3222","6553.5","463.1","0","0","0","0","51.0","463.1","34.5","30.0","2.63","-4.3","10.8","3.390","0.669","0.20","12.6","0.89","0"
"16.300","0.0486","14","0.0000","0.0000","-2.5054","-46.2676","0.0000","34.2240","14.4730","0.1573","10000.0000","45.39217553","-75.69719203","41.0","13.0","-98.5","40","30","48","1","0","-0.05","-0.00","-0.94","-0.1","0.0","-0.8","72.83","-66.49","3219","6553.5","463.7","0","0","0","0","51.0","463.7","34.5","30.0","2.64","-4.3","10.9","3.368","0.650","0.20","12.5","0.90","0"
"16.350","0.1386","14","0.0000","0.0000","-7.1450","-131.9483","0.0000","34.2186","14.4230","0.1523","10000.0000","45.39217545","-75.69719191","41.0","13.0","-98.5","40","30","48","1","0","0.07","-0.00","-1.01","-0.1","-0.0","-0.8","73.59","-65.85","3233","6553.5","464.4","0","0","0","0","51.0","464.4","34.5","30.0","2.79","-4.3","10.9","3.366","0.659","0.20","12.6","0.90","0"
"16.400","0.1715","14","0.0000","0.0000","-5.1658","-130.6600","0.0000","34.2143","14.3730","0.1473","10000.0000","45.39217543","-75.69719184","41.0","13.0","-98.6","40","30","48","1","0","-0.02","0.01","-0.99","-0.1","-0.1","-0.8","74.34","-65.24","3250","6553.5","465.1","0","0","0","0","51.0","465.2","34.5","30.0","2.90","-4.3","11.0","3.442","0.673","0.20","12.7","0.89","0"
"16.450","0.1557","14","0.0000","0.0000","2.4515","-55.2870","0.0000","34.2109","14.3230","0.1423","10000.0000","45.39217546","-75.69719183","41.0","13.0","-98.5","40","30","48","1","0","0.00","0.02","-1.00","-0.1","-0.1","-0.9","74.67","-64.25","3242","6553.5","465.6","0","0","0","0","51.0","465.6","34.4","30.0","2.93","-4.3","11.1","3.499","0.677","0.20","12.7","0.89","0"
"16.500","0.1375","14","0.0000","0.0000","2.2976","24.1939","0.0000","34.2079","14.2730","0.1373","10000.0000","45.39217545","-75.69719179","41.0","13.0","-98.5","40","30","48","1","0","-0.02","0.03","-0.96","-0.2","-0.1","-0.9","74.29","-63.35","3234","6553.5","466.0","0","0","0","0","51.0","466.0","34.4","30.0","2.96","-4.3","11.1","3.479","0.679","0.20","12.7","0.88","0"
"16.550","0.1173","14","0.0000","0.0000","-4.4762","107.1741","0.0000","34.2052","14.2230","0.1323","10000.0000","45.39217541","-75.69719172","41.0","13.0","-98.5","40","30","48","1","0","-0.09","0.02","-0.95","-0.2","-0.1","-1.0","73.92","-62.59","3230","6553.5","466.5","0","0","0","0","51.0","466.5","34.4","30.0","2.99","-4.3","11.1","3.456","0.677","0.20","12.7","0.88","0"
"16.600","0.0983","14","0.0000","0.0000","-8.2399","84.5796","0.0000","34.2007","14.2000","0.1300","10000.0000","45.39217539","-75.69719165","41.0","13.0","-98.5","40","30","48","1","0","0.03","0.03","-1.01","-0.2","-0.0","-1.0","73.54","-62.67","3220","6553.5","467.0","0","0","0","0","51.0","467.0","34.4","30.0","2.92","-4.3","11.1","3.420","0.674","0.20","12.8","0.88","0"
"16.650","0.0803","14","0.0000","0.0000","-9.4395","-27.9490","0.0000","34.1946","14.2000","0.1300","10000.0000","45.39217538","-75.69719158","41.0","13.0","-98.5","40","30","48","1","0","-0.05","0.03","-0.96","-0.2","0.0","-1.0","73.17","-62.71","3205","6553.5","467.0","0","0","0","0","51.0","467.0","34.4","30.0","2.66","-4.3","11.1","3.408","0.671","0.20","12.7","0.88","0"
"16.700","0.0663","14","0.0000","0.0000","-12.9658","-40.0759","0.0000","34.1890","14.1730","0.1327","10000.0000","45.39217537","-75.69719147","41.0","13.0","-98.6","40","30","48","1","0","0.06","0.01","-1.01","-0.1","0.0","-1.0","72.79","-62.74","3171","6553.5","467.1","0","0","0","0","51.0","467.1","34.4","30.0","2.56","-4.3","11.1","3.479","0.679","0.20","12.5","0.88","0"
"16.750","0.0558","14","0.0000","0.0000","-18.4741","33.3245","0.0000","34.1837","14.1230","0.1377","10000.0000","45.39217535","-75.69719133","41.0","13.0","-98.5","40","30","48","1","0","0.06","0.01","-1.00","-0.1","-0.0","-0.9","72.42","-62.76","3127","6553.5","467.2","0","0","0","0","51.0","467.2","34.4","30.0","2.73","-4.3","11.1","3.495","0.693","0.20","12.6","0.88","0"
"16.800","0.0469","14","0.0000","0.0000","-18.0334","27.4524","0.0000","34.1818","14.0730","0.1373","10000.0000","45.39217534","-75.69719123","41.0","13.0","-98.4","40","30","48","1","0","-0.17","0.03","-0.90","-0.1","-0.0","-0.7","72.04","-62.95","3139","6553.5","467.3","0","0","0","0","51.0","467.3","34.4","30.0","2.80","-4.3","11.2","3.433","0.683","0.20","12.8","0.88","0"
"16.850","0.0394","14","0.0000","0.0000","-12.5251","-45.9479","0.0000","34.1827","14.0230","0.1323","10000.0000","45.39217533","-75.69719117","41.0","13.0","-98.6","40","30","48","1","0","-0.11","0.02","-0.93","-0.1","-0.0","-0.5","71.67","-63.13","3164","6553.5","467.7","0","0","0","0","51.0","467.7","34.3","30.0","2.70","-4.3","11.2","3.387","0.669","0.20","12.7","0.88","0"
"16.900","0.0570","14","0.0000","0.0000","-6.5106","-83.2847","0.0000","34.1812","14.0000","0.1327","10000.0000","45.39217535","-75.69719113","41.0","13.0","-98.6","40","30","48","1","0","0.18","0.01","-1.04","-0.1","-0.1","-0.4","71.29","-62.77","3194","6553.5","468.2","0","0","0","0","51.0","468.2","34.3","30.0","2.67","-4.3","11.2","3.350","0.672","0.20","12.5","0.88","0"
"16.950","0.0959","14","0.0000","0.0000","-0.0649","-89.9005","0.0000","34.1778","14.0000","0.1377","10000.0000","45.39217538","-75.69719111","41.0","13.0","-98.5","40","30","48","1","0","0.09","0.00","-0.98","-0.1","-0.1","-0.3","70.92","-62.09","3217","6553.5","470.0","0","0","0","0","51.0","470.1","34.3","30.0","2.73","-4.3","11.1","3.366","0.672","0.20","12.6","0.89","0"
"17.000","0.1069","14","0.0000","0.0000","-0.9055","-57.7213","0.0000","34.1692","13.9730","0.1427","10000.0000","45.39217539","-75.69719106","41.1","13.0","-98.5","40","30","48","1","0","-0.09","-0.01","-0.94","-0.2","-0.1","-0.4","70.54","-62.72","3209","6553.5","472.0","0","0","0","0","51.0","472.1","34.3","30.0","2.80","-4.3","11.0","3.394","0.661","0.20","12.8","0.91","0"
"17.050","0.0941","14","0.0000","0.0000","-7.9530","7.5056","0.0000","34.1562","13.9230","0.1477","10000.0000","45.39217538","-75.69719096","41.1","13.0","-98.5","40","30","48","1","0","-0.01","0.02","-0.96","-0.2","-0.0","-0.4","70.17","-63.52","3207","6553.5","472.5","0","0","0","0","51.0","472.5","34.3","30.0","2.89","-4.3","11.0","3.376","0.655","0.20","12.8","0.91","0"
"17.100","0.1067","14","0.0000","0.0000","-7.8911","75.1732","0.0000","34.1525","13.9000","0.1500","10000.0000","45.39217535","-75.69719090","41.1","13.0","-98.6","40","30","48","1","0","-0.15","0.02","-0.91","-0.2","0.0","-0.4","69.79","-63.67","3225","6553.5","472.9","0","0","0","0","51.0","472.9","34.3","30.0","2.89","-4.3","10.9","3.363","0.668","0.20","12.7","0.92","0"
"17.150","0.1411","14","0.0000","0.0000","-1.7732","144.9200","0.0000","34.1567","13.9000","0.1500","10000.0000","45.39217531","-75.69719085","41.1","13.0","-98.5","40","30","48","1","0","0.02","0.01","-1.01","-0.1","0.0","-0.5","69.42","-63.96","3233","6553.5","474.0","0","0","0","0","51.0","474.1","34.3","30.0","2.74","-4.3","10.9","3.369","0.680","0.20","12.7","0.91","0"
"17.200","0.1314","14","0.0000","0.0000","-0.5103","122.5374","0.0000","34.1568","13.8730","0.1500","10000.0000","45.39217531","-75.69719082","41.1","13.0","-98.6","40","30","48","1","0","0.02","-0.01","-1.00","-0.1","0.0","-0.6","69.04","-64.60","3229","6553.5","475.3","0","0","0","0","51.0","475.3","34.3","30.0","2.66","-4.3","10.8","3.378","0.688","0.20","12.7","0.90","0"
"17.250","0.0841","14","0.0000","0.0000","-3.3832","21.6745","0.0000","34.1534","13.8230","0.1500","10000.0000","45.39217534","-75.69719080","41.1","13.0","-98.5","40","30","48","1","0","-0.03","-0.04","-0.97","-0.1","0.0","-0.7","68.67","-64.95","3227","6553.5","475.4","0","0","0","0","51.0","475.4","34.3","30.0","2.70","-4.3","10.8","3.390","0.680","0.20","12.6","0.89","0"
"17.300","0.0673","14","0.0000","0.0000","-5.9705","13.9586","0.0000","34.1504","13.8000","0.1473","10000.0000","45.39217534","-75.69719076","41.1","13.0","-98.5","40","30","48","1","0","0.11","0.02","-1.01","-0.1","-0.0","-0.7","68.29","-65.12","3227","6553.5","475.5","0","0","0","0","51.0","475.5","34.3","30.0","2.76","-4.3","10.8","3.384","0.663","0.20","12.5","0.88","0"
"17.350","0.0763","14","0.0000","0.0000","-8.3145","85.5901","0.0000","34.1477","13.8000","0.1423","10000.0000","45.39217530","-75.69719070","41.1","13.0","-98.5","40","30","48","1","0","-0.08","0.03","-0.96","-0.1","0.0","-0.9","67.92","-65.40","3205","6553.5","476.1","0","0","0","0","51.0","476.1","34.3","30.0","2.87","-4.3","10.8","3.368","0.669","0.20","12.6","0.88","0"
"17.400","0.0826","14","0.0000","0.0000","-9.2563","55.3605","0.0000","34.1447","13.7730","0.1427","10000.0000","45.39217529","-75.69719066","41.1","13.0","-98.5","40","30","48","1","0","-0.02","-0.00","-1.02","-0.2","0.1","-1.0","67.54","-65.54","3179","6553.5","476.7","0","0","0","0","51.0","476.7","34.2","30.0","2.90","-4.3","10.9","3.402","0.680","0.20","12.8","0.88","0"
"17.450","0.0864","14","0.0000","0.0000","-9.0036","-61.6397","0.0000","34.1413","13.7230","0.1477","10000.0000","45.39217533","-75.69719065","41.1","13.0","-98.5","40","30","48","1","0","0.03","0.01","-1.00","-0.2","0.1","-1.2","67.17","-65.54","3202","6553.5","477.7","0","0","0","0","51.0","477.7","34.2","30.0","2.79","-4.3","10.9","3.446","0.682","0.20","12.7","0.88","0"
"17.500","0.0935","14","0.0000","0.0000","-7.0584","-86.7465","0.0000","34.1397","13.7000","0.1500","10000.0000","45.39217534","-75.69719064","41.1","13.0","-98.5","40","30","48","1","0","-0.04","0.01","-0.94","-0.2","0.1","-1.2","67.17","-65.22","3215","6553.5","478.8","0","0","0","0","51.0","478.8","34.2","30.0","2.69","-4.3","10.8","3.411","0.683","0.20","12.6","0.88","0"
"17.550","0.1034","14","0.0000","0.0000","-3.6714","-33.5737","0.0000","34.1397","13.7000","0.1500","10000.0000","45.39217534","-75.69719064","41.1","13.0","-98.5","40","30","48","1","0","0.03","0.00","-0.97","-0.2","0.1","-1.1","67.77","-64.56","3195","6553.5","478.9","0","0","0","0","51.0","478.9","34.2","30.0","2.62","-4.3","10.8","3.390","0.677","0.20","12.6","0.88","0"
"17.600","0.0926","14","0.0000","0.0000","-1.8866","-52.5362","0.0000","34.1382","13.6730","0.1500","10000.0000","45.39217532","-75.69719061","41.1","13.1","-98.5","40","30","48","1","0","-0.06","0.00","-0.93","-0.2","0.0","-0.9","68.38","-64.92","3182","6553.5","478.9","0","0","0","0","51.0","478.9","34.2","30.0","2.57","-4.3","10.7","3.424","0.676","0.20","12.5","0.88","0"
"17.650","0.0640","14","0.0000","0.0000","-1.4668","-132.9474","0.0000","34.1355","13.6230","0.1500","10000.0000","45.39217528","-75.69719055","41.1","13.1","-98.5","40","30","48","1","0","-0.01","-0.01","-0.97","-0.2","-0.0","-0.8","68.98","-65.54","3180","6553.5","479.1","0","0","0","0","51.0","479.1","34.2","30.0","2.59","-4.3","10.5","3.447","0.680","0.20","12.5","0.88","0"
"17.700","0.0469","14","0.0000","0.0000","1.7679","-96.9759","0.0000","34.1329","13.6000","0.1446","10000.0000","45.39217527","-75.69719048","41.1","13.1","-98.5","40","30","48","1","0","0.09","0.02","-1.00","-0.2","-0.0","-0.6","69.58","-65.82","3193","6553.5","479.4","0","0","0","0","51.0","479.4","34.2","30.0","2.61","-4.3","10.1","3.436","0.673","0.20","12.6","0.88","0"
"17.750","0.0394","14","0.0000","0.0000","7.4003","38.1363","0.0000","34.1304","13.6000","0.1346","10000.0000","45.39217530","-75.69719040","41.1","13.1","-98.5","40","30","48","1","0","-0.05","0.04","-0.95","-0.1","0.1","-0.5","70.19","-66.38","3215","6553.5","479.8","0","0","0","0","51.0","479.8","34.1","30.0","2.64","-4.3","8.6","3.434","0.660","0.20","12.4","0.88","0"
"17.800","0.0554","14","0.0000","0.0000","8.8539","39.3447","0.0000","34.1273","13.5730","0.1354","10000.0000","45.39217529","-75.69719036","41.1","13.1","-98.6","40","30","49","1","0","0.16","0.13","-1.00","0.0","0.3","-0.5","70.79","-104.91","3192","6553.5","480.3","0","0","0","0","51.0","480.3","34.1","30.0","2.62","-4.3","7.2","3.446","0.666","0.20","12.1","0.88","0"
"17.850","0.0914","14","0.0000","0.0000","6.7476","-73.5132","0.0000","34.1238","13.5230","0.1454","10000.0000","45.39217526","-75.69719036","41.1","13.1","-98.5","39","30","49","1","2","0.05","0.11","-0.91","0.2","0.0","-0.8","71.40","-143.14","3159","6553.5","478.6","0","0","0","0","51.0","478.6","34.1","30.0","2.54","-4.3","7.1","3.447","0.677","0.20","12.1","0.88","0"
"17.900","0.1418","14","0.0000","0.0000","1.7949","-135.3554","0.0000","34.1183","13.5000","0.1527","10000.0000","45.39217521","-75.69719036","41.1","13.1","-98.6","40","29","47","1","2","-0.27","0.12","-0.92","0.2","-0.3","-0.9","72.00","-151.72","3143","6553.5","476.8","0","0","0","0","51.0","476.8","34.1","30.0","2.52","-4.3","6.2","3.439","0.661","0.20","12.0","0.89","0"
"17.950","0.2045","14","0.0000","0.0000","-5.5826","-153.7398","0.0000","34.1112","13.5000","0.1577","10000.0000","45.39217515","-75.69719036","41.1","13.1","-98.6","40","29","47","1","2","-0.16","0.03","-1.02","0.1","-0.2","-0.8","72.60","-18.90","3131","6553.5","477.5","0","0","0","0","51.0","477.5","34.1","30.0","2.62","-4.3","4.3","3.415","0.654","0.20","12.3","0.89","0"
"18.000","0.2286","14","0.0000","0.0000","-8.1129","-103.6690","0.0000","34.1084","13.4730","0.1573","10000.0000","45.39217515","-75.69719032","41.1","13.1","-98.5","40","30","48","1","2","0.09","-0.03","-1.06","-0.0","0.0","-0.7","73.21","263.91","3131","6553.5","478.4","0","0","0","0","51.0","478.4","34.1","30.0","2.65","-4.3","2.4","3.387","0.675","0.20","12.6","0.90","0"
"18.050","0.2200","14","0.0000","0.0000","-6.5141","4.7154","0.0000","34.1095","13.4230","0.1523","10000.0000","45.39217520","-75.69719024","41.1","13.1","-98.6","40","30","48","1","2","-0.01","0.01","-0.96","-0.1","0.2","-0.6","73.81","546.71","3129","6553.5","479.1","0","0","0","0","51.0","479.2","34.1","30.0","2.55","-4.3","0.4","3.402","0.684","0.20","12.6","0.89","0"
"18.100","0.1815","14","0.0000","0.0000","-6.6180","8.6635","0.0000","34.1057","13.4000","0.1473","10000.0000","45.39217523","-75.69719023","41.1","13.1","-98.5","40","30","48","1","2","-0.15","0.03","-0.88","-0.2","0.3","-0.6","74.42","213.98","3125","6553.5","479.8","0","0","0","0","51.0","479.9","34.1","30.0","2.53","-4.3","-0.1","3.406","0.675","0.20","12.7","0.88","0"
"18.150","0.1176","14","0.0000","0.0000","-8.1724","-76.3525","0.0000","34.0979","13.4000","0.1423","10000.0000","45.39217524","-75.69719028","41.1","13.1","-98.5","40","30","48","1","2","0.01","-0.02","-0.93","-0.1","0.3","-0.7","75.02","98.91","3119","6553.5","480.1","0","0","0","0","51.0","480.1","34.1","30.0","2.67","-4.3","-0.4","3.376","0.670","0.20","12.7","0.88","0"
"18.200","0.0781","14","0.0000","0.0000","-6.8317","-130.1685","0.0000","34.0942","13.3730","0.1454","10000.0000","45.39217521","-75.69719031","41.1","13.1","-98.5","40","30","48","1","2","0.17","-0.04","-1.02","-0.1","0.2","-0.7","75.63","95.51","3112","6553.5","480.3","0","0","0","0","51.0","480.3","34.0","30.0","2.75","-4.3","-0.2","3.367","0.668","0.20","12.6","0.89","0"
"18.250","0.0595","14","0.0000","0.0000","-3.0248","-157.4069","0.0000","34.0940","13.3230","0.1554","10000.0000","45.39217515","-75.69719032","41.1","13.1","-98.5","40","30","48","1","2","0.00","0.02","-0.99","-0.2","0.1","-0.7","76.23","92.53","3115","6553.5","481.0","0","0","0","0","51.0","481.0","34.0","30.0","2.74","-4.3","-0.0","3.389","0.674","0.20","12.7","0.90","0"
"18.300","0.0540","14","0.0000","0.0000","16.5391","-96.3087","0.0000","34.0926","13.3000","0.1519","10000.0000","45.39217513","-75.69719029","41.1","13.1","-98.5","40","30","48","1","2","-0.17","0.03","-0.92","-0.2","-0.0","-0.7","76.83","99.53","3119","6553.5","481.7","0","0","0","0","51.0","481.8","34.0","30.0","2.70","-4.3","-0.0","3.409","0.682","0.20","12.8","0.92","0"
"18.350","0.0597","14","0.0000","0.0000","49.5256","40.0392","0.0000","34.0900","13.3000","0.1369","10000.0000","45.39217515","-75.69719021","41.1","13.1","-98.5","40","30","48","1","2","-0.04","0.01","-0.96","-0.2","-0.1","-0.6","77.44","99.52","3095","6553.5","482.4","0","0","0","0","51.0","482.4","34.0","30.0","2.62","-4.3","-0.0","3.429","0.677","0.20","12.7","0.92","0"
"18.400","0.0455","14","0.0000","0.0000","47.2306","75.0142","0.0000","34.0889","13.3000","0.1354","10000.0000","45.39217516","-75.69719018","41.1","13.1","-98.5","40","30","48","1","2","0.20","-0.02","-1.07","-0.2","-0.1","-0.5","78.04","99.18","3080","6553.5","483.0","0","0","0","0","51.0","483.0","34.0","30.0","2.59","-4.3","-0.0","3.400","0.674","0.20","12.5","0.93","0"
"18.450","0.0143","14","0.0000","0.0000","14.8809","23.6346","0.0000","34.0889","13.3000","0.1454","10000.0000","45.39217516","-75.69719018","41.1","13.1","-98.5","40","30","48","1","2","0.16","-0.02","-1.06","-0.2","-0.1","-0.5","78.65","98.85","3100","6553.5","483.8","0","0","0","0","51.0","483.8","34.0","30.0","2.65","-4.3","-0.0","3.362","0.672","0.20","12.6","0.93","0"
"18.500","0.0350","14","0.0000","0.0000","3.9176","-15.2252","0.0000","34.0866","14.0560","0.1473","10000.0000","45.39217518","-75.69719020","41.1","13.1","-98.5","40","30","48","1","2","-0.10","0.03","-0.94","-0.2","-0.0","-0.5","79.25","99.93","3121","6553.5","484.6","0","0","0","0","51.0","484.6","34.0","30.0","2.65","-4.3","-0.0","3.380","0.673","0.20","12.8","0.94","0"
"18.550","0.0999","14","0.0000","0.0000","11.1725","-43.4199","0.0000","34.0823","15.4560","0.1423","10000.0000","45.39217522","-75.69719025","41.1","13.1","-98.5","40","30","48","1","2","-0.20","0.04","-0.88","-0.2","-0.0","-0.5","79.66","100.00","3146","6553.5","485.7","0","0","0","0","51.0","485.7","34.0","30.0","2.55","-4.3","-0.0","3.402","0.679","0.20","12.7","0.94","0"
"18.600","0.1311","14","0.0000","0.0000","15.5100","-4.1087","0.0000","34.0771","16.0460","0.1373","10000.0000","45.39217524","-75.69719023","41.1","13.1","-98.6","40","30","48","1","2","-0.02","0.00","-0.97","-0.2","-0.0","-0.5","79.76","99.55","3167","6553.5","486.8","0","0","0","0","51.0","486.8","34.0","30.0","2.55","-4.3","-0.0","3.441","0.672","0.20","12.6","0.95","0"
"18.650","0.1336","14","0.0000","0.0000","17.3624","92.7076","0.0000","34.0710","15.9460","0.1323","10000.0000","45.39217523","-75.69719015","41.1","13.1","-98.5","40","30","48","1","2","0.11","-0.03","-1.06","-0.2","-0.0","-0.6","79.86","99.07","3187","6553.5","487.9","0","0","0","0","51.0","487.9","33.9","30.0","2.73","-4.3","-0.0","3.437","0.658","0.20","12.7","0.95","0"
"18.700","0.1306","14","0.0000","0.0000","17.4119","78.5109","0.0000","34.0658","15.8460","0.1327","10000.0000","45.39217524","-75.69719014","41.1","13.1","-98.5","40","30","48","1","2","-0.09","-0.00","-1.00","-0.2","-0.1","-0.6","79.96","99.22","3182","6553.5","488.9","0","0","0","0","51.0","488.9","33.9","30.0","2.80","-4.3","-0.0","3.375","0.665","0.20","12.8","0.96","0"
"18.750","0.1229","14","0.0000","0.0000","15.9255","-30.2524","0.0000","34.0616","15.7460","0.1377","10000.0000","45.39217528","-75.69719018","41.1","13.1","-98.6","40","30","48","1","2","-0.10","-0.00","-0.99","-0.2","-0.1","-0.6","80.06","99.41","3171","6553.5","489.9","0","0","0","0","51.0","489.9","33.9","30.0","2.63","-4.3","-0.0","3.395","0.678","0.20","12.7","0.96","0"
"18.800","0.1009","14","0.0000","0.0000","21.5922","-42.0051","0.0000","34.0596","15.6730","0.1373","10000.0000","45.39217530","-75.69719020","41.1","13.1","-98.5","40","30","48","1","2","0.08","-0.02","-1.06","-0.2","-0.1","-0.6","80.15","99.50","3164","6553.5","490.9","0","0","0","0","51.0","490.9","33.9","30.0","2.58","-4.3","-0.0","3.465","0.661","0.20","12.6","0.95","0"
"18.850","0.0667","14","0.0000","0.0000","33.3524","28.8811","0.0000","34.0596","15.6230","0.1323","10000.0000","45.39217530","-75.69719020","41.1","13.1","-98.5","40","30","48","1","2","-0.03","-0.01","-0.99","-0.2","-0.1","-0.6","80.25","99.87","3166","6553.5","492.2","0","0","0","0","51.0","492.2","33.9","30.0","2.73","-4.3","-0.0","3.441","0.650","0.20","12.7","0.95","0"
"18.900","0.0858","14","0.0000","0.0000","30.1141","-0.6138","0.0000","34.0559","15.5730","0.1381","10000.0000","45.39217530","-75.69719020","41.1","13.1","-98.6","40","30","48","1","2","-0.07","-0.02","-0.97","-0.2","-0.0","-0.6","80.35","99.85","3200","6553.5","493.5","0","0","0","0","51.0","493.5","33.9","30.0","2.80","-4.3","0.0","3.399","0.663","0.20","12.8","0.94","0"
"18.950","0.1503","14","0.0000","0.0000","14.0994","-115.6183","0.0000","34.0489","15.5230","0.1531","10000.0000","45.39217530","-75.69719018","41.1","13.1","-98.5","40","30","48","1","2","0.05","-0.00","-1.03","-0.2","0.0","-0.6","80.45","99.77","3225","6553.5","495.0","0","0","0","0","51.0","495.1","33.9","30.0","2.69","-4.3","0.0","3.478","0.675","0.20","12.7","0.93","0"
"19.000","0.1476","14","0.0000","0.0000","3.5816","-128.9026","0.0000","34.0414","15.4449","0.1545","10000.0000","45.39217530","-75.69719020","41.1","13.1","-98.5","40","30","48","1","2","-0.07","0.00","-0.99","-0.2","0.0","-0.6","80.55","99.99","3213","6553.5","496.6","0","0","0","0","51.0","496.6","33.8","30.0","2.61","-4.3","0.0","3.527","0.686","0.20","12.6","0.92","0"
"19.050","0.0876","14","0.0000","0.0000","-2.2539","-55.5363","0.0000","34.0334","15.3429","0.1443","10000.0000","45.39217531","-75.69719025","41.1","13.1","-98.6","40","30","48","1","2","0.02","-0.00","-1.04","-0.2","-0.0","-0.6","80.64","100.33","3204","6553.5","498.5","0","0","0","0","51.0","498.6","33.8","30.0","2.57","-4.3","0.0","3.470","0.683","0.20","12.6","0.91","0"
"19.100","0.0756","14","0.0000","0.0000","2.2831","25.7499","0.0000","34.0300","15.2710","0.1400","10000.0000","45.39217531","-75.69719026","41.1","13.1","-98.5","40","30","48","1","2","-0.02","0.00","-0.97","-0.2","-0.1","-0.6","80.74","100.74","3198","6553.5","500.5","0","0","0","0","51.0","500.6","33.9","30.0","2.61","-4.3","0.0","3.419","0.660","0.20","12.6","0.90","0"
"19.150","0.0984","14","0.0000","0.0000","14.3311","112.7712","0.0000","34.0300","15.2210","0.1400","10000.0000","45.39217531","-75.69719026","41.1","13.1","-98.5","40","30","48","1","2","-0.02","-0.03","-0.95","-0.2","-0.1","-0.6","80.84","100.94","3188","6553.5","499.3","0","0","0","0","51.0","499.2","33.9","30.0","2.80","-4.3","-0.0","3.377","0.661","0.20","12.6","0.89","0"
"19.200","0.1062","14","0.0000","0.0000","14.1371","108.9358","0.0000","34.0265","15.1710","0.1458","10000.0000","45.39217531","-75.69719022","41.1","13.1","-98.5","40","30","48","1","2","0.12","0.00","-1.02","-0.2","-0.1","-0.6","80.94","100.57","3177","6553.5","497.7","0","0","0","0","51.0","497.7","33.8","30.0","2.89","-4.3","0.0","3.395","0.675","0.20","12.6","0.88","0"
"19.250","0.1031","14","0.0000","0.0000","5.0783","39.3074","0.0000","34.0204","15.1210","0.1558","10000.0000","45.39217530","-75.69719014","41.1","13.1","-98.5","40","30","48","1","2","-0.05","0.05","-0.95","-0.2","-0.1","-0.7","81.04","99.88","3224","6553.5","499.1","0","0","0","0","51.0","499.2","33.8","30.0","2.80","-4.3","0.1","3.451","0.696","0.66","12.7","0.88","0"
"19.300","0.1036","14","0.0000","0.0000","2.5801","-29.2290","0.0000","34.0132","15.0710","0.1571","10000.0000","45.39217527","-75.69719015","41.1","13.1","-98.5","40","30","48","1","2","-0.10","0.03","-0.95","-0.2","-0.0","-0.7","81.14","100.56","3283","6553.5","500.8","0","0","0","0","51.0","500.8","33.8","30.0","2.71","-4.3","0.0","3.430","0.718","1.24","12.8","0.88","0"
"19.350","0.1067","14","0.0000","0.0000","4.8326","-96.9746","0.0000","34.0052","15.0210","0.1521","10000.0000","45.39217521","-75.69719021","41.1","13.1","-98.6","40","30","48","1","2","0.01","0.01","-0.97","-0.1","0.0","-0.7","81.23","101.66","3343","6553.5","502.0","0","0","0","0","51.0","502.0","33.8","30.0","2.63","-4.3","0.0","3.394","0.735","3.07","12.8","0.88","0"
"19.400","0.1023","14","0.0000","0.0000","6.6802","-70.3371","0.0000","34.0003","14.9710","0.1500","10000.0000","45.39217516","-75.69719020","41.1","13.1","-98.6","40","30","48","1","2","0.04","-0.01","-0.98","-0.2","0.0","-0.7","81.33","101.49","3405","6553.5","503.2","0","0","0","0","51.0","503.2","33.8","30.0","2.60","-4.3","0.0","3.383","0.751","4.71","12.7","0.89","0"
"19.450","0.0923","14","0.0000","0.0000","8.2346","24.6469","0.0000","33.9976","14.9210","0.1500","10000.0000","45.39217513","-75.69719014","41.1","13.1","-98.6","40","30","48","1","2","0.03","-0.01","-0.98","-0.2","0.0","-0.7","81.43","101.11","3471","6553.5","504.8","0","0","0","0","51.0","504.9","33.8","30.0","2.64","-4.3","0.0","3.378","0.762","5.65","12.7","0.91","0"
