"Format","AiM CSV File"
"Session",""
"Vehicle","GGR26"
"Racer","Faran"
"Championship","Carleton Testing P7 260705"
"Comment","Faran testing new engine with baffle, leaking oil checking for oil pressure. Keep in mind we now have an oil pressure cutoff which affected the run,"
"Date","Sunday, July 5, 2026"
"Time","10:19 AM"
"Sample Rate","20"
"Duration","122"
"Segment","Session"
"Beacon Markers","122"
"Segment Times","2:02.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","External Voltage","Steering Angle","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Brake Bias","ECU RPM","EX TEMP 2","EX TEMP 1","ECU WH SP FL","ECU WH SP RL","ECU WH SP RR","ECU WH SP FR","ECU ECT","ECU EXH T","ECU IAT","ECU FUEL T","ECU OIL P","BRK PRESS F","BRK PRESS R","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA","LAUNCH STATE"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","°C","V","deg","mm","mm","mm","mm","gear","g","g","g","deg/s","deg/s","deg/s","%","%","rpm","°C","°C","km/h","km/h","km/h","km/h","°C","°C","°C","°C","bar","bar","bar","bar","bar","%","V","lambda","#"

"14.200","0.1620","14","0.0000","0.0000","44.2844","-58.3664","0.0000","32.0443","14.3000","0.1463","10000.0000","45.39079133","-75.69573427","36.0","13.2","873.9","79","1","79","1","0","0.07","0.02","-1.00","-0.3","0.1","-0.4","50.33","105.23","1883","6553.5","184.2","0","0","0","0","27.0","184.3","30.5","30.0","3.04","-0.1","0.0","3.412","0.856","0.00","12.8","2.26","0"
"14.250","0.1349","14","0.0000","0.0000","58.5441","-72.1803","0.0000","32.0434","14.2710","0.1284","10000.0000","45.39079133","-75.69573429","36.0","13.2","873.7","79","1","79","1","0","0.06","0.02","-1.00","-0.3","0.1","-0.5","50.35","125.00","1857","6553.5","184.7","0","0","0","0","27.0","184.7","30.5","30.0","3.00","-0.1","0.0","3.411","0.873","0.00","12.9","2.28","0"
"14.300","0.1116","14","0.0000","0.0000","73.6015","-82.7019","0.0000","32.0399","14.2210","0.1084","10000.0000","45.39079130","-75.69573429","36.0","13.2","873.5","79","1","79","1","0","-0.01","0.02","-1.00","-0.3","0.1","-0.5","50.37","114.50","1746","6553.5","185.0","0","0","0","0","27.0","185.0","30.5","30.0","2.96","-0.1","0.0","3.421","0.887","0.00","12.9","2.25","0"
"14.350","0.0979","14","0.0000","0.0000","71.8337","-77.4529","0.0000","32.0369","14.2000","0.1087","10000.0000","45.39079130","-75.69573425","36.0","13.2","873.5","79","1","79","1","0","-0.03","0.02","-0.98","-0.3","0.1","-0.5","50.39","105.30","1592","6553.5","185.3","0","0","0","0","27.0","185.3","30.4","30.0","2.92","-0.1","0.0","3.438","0.901","0.00","12.8","2.21","0"
"14.400","0.0910","14","0.0000","0.0000","57.8820","-60.7839","0.0000","32.0344","14.2000","0.1237","10000.0000","45.39079132","-75.69573417","36.0","13.2","873.2","79","1","79","1","0","-0.07","0.02","-0.97","-0.3","0.1","-0.4","50.41","117.93","1714","6553.5","185.7","0","0","0","0","27.0","185.8","30.4","30.0","2.91","-0.1","-0.0","3.441","0.880","0.00","12.8","2.20","0"
"14.450","0.1057","14","0.0000","0.0000","46.5958","-61.6099","0.0000","32.0287","14.1710","0.1358","10000.0000","45.39079134","-75.69573416","36.0","13.2","873.5","79","1","79","1","0","-0.02","0.01","-0.98","-0.3","0.1","-0.4","50.43","109.60","1875","6553.5","186.2","0","0","0","0","27.0","186.2","30.4","30.0","2.93","-0.1","0.0","3.442","0.854","0.00","12.9","2.20","0"
"14.500","0.1358","14","0.0000","0.0000","37.2397","-75.1048","0.0000","32.0209","14.1210","0.1458","10000.0000","45.39079134","-75.69573421","36.0","13.2","873.6","79","1","79","1","0","0.02","0.01","-1.01","-0.3","0.1","-0.4","50.46","90.00","1923","6553.5","186.6","0","0","0","0","27.0","186.7","30.4","30.0","3.05","-0.1","0.0","3.429","0.846","0.00","12.9","2.21","0"
"14.550","0.1367","14","0.0000","0.0000","39.2432","-20.9588","0.0000","32.0202","14.0710","0.1355","10000.0000","45.39079136","-75.69573419","36.0","13.2","873.5","79","1","79","1","0","-0.01","0.03","-1.01","-0.3","0.1","-0.4","50.48","98.75","1925","6553.5","187.1","0","0","0","0","27.0","187.1","30.4","30.0","3.14","-0.1","-0.0","3.414","0.845","0.00","12.8","2.22","0"
"14.600","0.1165","14","0.0000","0.0000","49.4727","82.1685","0.0000","32.0246","14.0210","0.1105","10000.0000","45.39079139","-75.69573413","36.0","13.2","873.9","79","1","79","1","0","-0.06","0.05","-0.99","-0.3","0.1","-0.5","50.50","118.63","1792","6553.5","187.4","0","0","0","0","27.0","187.4","30.4","30.0","3.10","-0.1","0.0","3.392","0.861","0.00","12.8","2.20","0"
"14.650","0.1097","14","0.0000","0.0000","49.2985","82.4219","0.0000","32.0224","14.0000","0.1174","10000.0000","45.39079139","-75.69573410","36.0","13.2","873.7","79","1","79","1","0","-0.09","0.03","-0.97","-0.3","0.1","-0.5","50.52","110.71","1710","6553.5","187.6","0","0","0","0","27.0","187.6","30.4","30.0","3.03","-0.1","0.0","3.384","0.873","0.00","12.8","2.18","0"
"14.700","0.1126","14","0.0000","0.0000","41.5908","8.1804","0.0000","32.0155","14.0000","0.1474","10000.0000","45.39079139","-75.69573408","36.0","13.2","873.6","79","1","79","1","0","-0.09","0.03","-0.97","-0.3","0.1","-0.5","50.54","90.00","1685","6553.5","187.6","0","0","0","0","27.0","187.6","30.4","30.0","2.88","-0.1","0.0","3.393","0.881","0.00","12.8","2.16","0"
"14.750","0.1042","14","0.0000","0.0000","40.4521","-5.2348","0.0000","32.0085","13.9710","0.1513","10000.0000","45.39079139","-75.69573407","36.0","13.2","873.5","79","1","79","1","0","-0.06","0.03","-0.99","-0.3","0.1","-0.5","50.56","89.54","1673","6553.5","187.6","0","0","0","0","27.0","187.6","30.4","30.0","2.76","-0.1","-0.0","3.366","0.888","0.00","12.8","2.14","0"
"14.800","0.0875","14","0.0000","0.0000","44.0703","25.3967","0.0000","32.0016","13.9210","0.1363","10000.0000","45.39079139","-75.69573405","36.0","13.2","873.6","79","1","79","1","0","-0.07","0.02","-0.99","-0.3","0.0","-0.5","50.58","88.46","1666","6553.5","187.8","0","0","0","0","27.0","187.8","30.4","30.0","2.77","-0.1","-0.0","3.321","0.895","0.00","12.8","2.16","0"
"14.850","0.1328","14","0.0000","0.0000","35.0725","53.1843","0.0000","31.9976","13.9000","0.1359","10000.0000","45.39079140","-75.69573396","36.0","13.2","873.5","79","1","79","1","0","-0.02","0.00","-0.98","-0.4","0.0","-0.5","50.60","88.73","1716","6553.5","188.1","0","0","0","0","27.0","188.1","30.4","30.0","2.78","-0.1","0.0","3.360","0.888","0.00","12.7","2.18","0"
"14.900","0.2229","14","0.0000","0.0000","16.9388","78.9125","0.0000","31.9959","13.9000","0.1461","10000.0000","45.39079142","-75.69573382","36.0","13.2","873.6","79","1","79","1","0","-0.11","-0.00","-1.00","-0.4","0.0","-0.5","50.62","98.98","1775","6553.5","188.5","0","0","0","0","27.0","188.5","30.4","30.0","2.83","-0.1","0.0","3.409","0.879","0.00","12.8","2.20","0"
"14.950","0.2176","14","0.0000","0.0000","11.4309","43.7150","0.0000","31.9927","13.8690","0.1562","10000.0000","45.39079145","-75.69573379","36.0","13.2","873.2","79","1","79","1","0","-0.16","-0.00","-1.00","-0.4","0.0","-0.5","50.64","100.00","1826","6553.5","188.9","0","0","0","0","27.0","188.9","30.4","30.0","2.88","-0.1","0.0","3.411","0.866","0.00","12.9","2.22","0"
"15.000","0.1540","14","0.0000","0.0000","13.6613","-28.8240","0.0000","31.9884","13.8190","0.1662","10000.0000","45.39079149","-75.69573384","36.0","13.2","874.0","79","1","79","1","0","-0.11","-0.01","-0.98","-0.3","0.0","-0.5","50.64","109.25","1842","6553.5","189.3","0","0","0","0","27.0","189.3","30.4","30.0","2.96","-0.1","0.0","3.401","0.860","0.00","12.8","2.24","0"
"15.050","0.1249","14","0.0000","0.0000","16.9307","-3.3839","0.0000","31.9830","13.8000","0.1669","10000.0000","45.39079150","-75.69573381","36.0","13.2","873.7","79","1","79","1","0","-0.07","-0.02","-0.96","-0.3","0.1","-0.5","50.61","119.53","1756","6553.5","189.7","0","0","0","0","27.0","189.7","30.4","30.0","2.99","-0.1","0.0","3.355","0.878","0.00","12.7","2.26","0"
"15.100","0.1169","14","0.0000","0.0000","20.8368","82.1080","0.0000","31.9769","13.8000","0.1619","10000.0000","45.39079149","-75.69573373","36.0","13.2","873.5","79","1","79","1","0","-0.05","-0.01","-0.97","-0.3","0.1","-0.5","50.57","128.57","1679","6553.5","190.1","0","0","0","0","27.0","190.1","30.4","30.0","2.87","-0.1","0.0","3.343","0.891","0.00","12.8","2.23","0"
"15.150","0.1246","14","0.0000","0.0000","17.3773","123.6873","0.0000","31.9729","13.7690","0.1631","10000.0000","45.39079146","-75.69573366","36.0","13.2","873.5","79","1","79","1","0","-0.06","0.02","-0.97","-0.3","0.1","-0.5","50.54","128.57","1615","6553.5","190.5","0","0","0","0","27.0","190.5","30.4","30.0","2.78","-0.1","0.0","3.370","0.899","0.00","12.9","2.20","0"
"15.200","0.1419","14","0.0000","0.0000","9.4035","138.3524","0.0000","31.9702","13.7190","0.1681","10000.0000","45.39079142","-75.69573360","36.0","13.2","873.2","79","1","79","1","0","-0.08","0.04","-0.98","-0.3","0.1","-0.4","50.50","103.43","1647","6553.5","190.9","0","0","0","0","27.0","190.9","30.4","30.0","2.80","-0.1","0.0","3.354","0.906","0.00","12.9","2.21","0"
"15.250","0.1625","14","0.0000","0.0000","4.1314","143.0471","0.0000","31.9654","13.7000","0.1700","10000.0000","45.39079140","-75.69573353","36.0","13.2","873.7","79","1","79","1","0","-0.02","0.05","-1.00","-0.3","0.1","-0.4","50.47","115.98","1729","6553.5","191.2","0","0","0","0","27.0","191.2","30.4","30.0","2.80","-0.1","0.0","3.317","0.913","0.00","12.8","2.23","0"
"15.300","0.1852","14","0.0000","0.0000","0.5154","141.6308","0.0000","31.9593","13.7000","0.1700","10000.0000","45.39079139","-75.69573345","36.0","13.2","874.0","79","1","79","1","0","-0.01","0.04","-1.00","-0.3","0.1","-0.4","50.43","134.14","1727","6553.5","191.5","0","0","0","0","27.0","191.5","30.4","30.0","2.76","-0.1","-0.0","3.370","0.908","0.00","12.8","2.24","0"
"15.350","0.1338","14","0.0000","0.0000","-0.5925","97.3539","0.0000","31.9570","13.7000","0.1700","10000.0000","45.39079139","-75.69573342","36.0","13.2","873.5","79","1","79","1","0","-0.02","0.03","-1.00","-0.3","0.1","-0.4","50.39","121.83","1718","6553.5","191.8","0","0","0","0","27.0","191.8","30.4","30.0","2.73","-0.1","-0.0","3.433","0.901","0.00","12.7","2.24","0"
"15.400","0.0368","14","0.0000","0.0000","-0.1632","26.8076","0.0000","31.9570","13.7000","0.1700","10000.0000","45.39079139","-75.69573342","36.0","13.2","874.0","79","1","79","1","0","0.02","0.02","-1.00","-0.3","0.1","-0.5","50.36","100.00","1804","6553.5","192.1","0","0","0","0","27.0","192.1","30.4","30.0","2.74","-0.1","-0.0","3.428","0.890","0.00","12.7","2.24","0"
"15.450","0.0387","14","0.0000","0.0000","-2.1064","-41.8511","0.0000","31.9565","14.5680","0.1638","10000.0000","45.39079139","-75.69573346","36.0","13.2","873.7","79","1","79","1","0","0.02","0.02","-0.99","-0.3","0.1","-0.5","50.32","97.89","1831","6553.5","192.3","0","0","0","0","27.0","192.3","30.4","30.0","2.75","-0.1","0.0","3.426","0.883","0.00","12.8","2.23","0"
"15.500","0.1010","14","0.0000","0.0000","-5.5038","-109.3528","0.0000","31.9556","15.9680","0.1538","10000.0000","45.39079140","-75.69573352","36.0","13.2","873.6","79","1","79","1","0","0.02","0.02","-0.98","-0.3","0.1","-0.5","50.29","93.30","1690","6553.5","192.5","0","0","0","0","27.0","192.5","30.4","30.0","2.82","-0.1","0.0","3.429","0.887","0.00","12.8","2.25","0"
"15.550","0.0972","14","0.0000","0.0000","-7.7860","-117.8630","0.0000","31.9554","16.4380","0.1593","10000.0000","45.39079144","-75.69573354","36.1","13.2","873.5","79","1","79","1","0","-0.01","0.00","-0.97","-0.3","0.0","-0.5","50.25","107.96","1652","6553.5","192.7","0","0","0","0","27.0","192.7","30.4","30.0","2.88","-0.1","0.0","3.428","0.883","0.00","12.8","2.27","0"
"15.600","0.0529","14","0.0000","0.0000","-9.3845","-90.2171","0.0000","31.9555","16.3380","0.1743","10000.0000","45.39079151","-75.69573352","36.1","13.2","873.9","79","1","79","1","0","-0.13","-0.01","-0.96","-0.3","-0.0","-0.5","50.22","128.57","1735","6553.5","192.6","0","0","0","0","27.0","192.6","30.4","30.0","2.90","-0.1","0.0","3.422","0.871","0.00","12.8","2.27","0"
"15.650","0.0828","14","0.0000","0.0000","-8.6916","-24.0213","0.0000","31.9518","16.2380","0.1738","10000.0000","45.39079152","-75.69573347","36.1","13.2","873.5","79","1","79","1","0","-0.11","-0.00","-0.97","-0.3","-0.0","-0.4","50.18","130.62","1773","6553.5","192.4","0","0","0","0","27.0","192.4","30.4","30.0","2.90","-0.1","0.0","3.420","0.870","0.00","12.8","2.27","0"
"15.700","0.1584","14","0.0000","0.0000","-6.5943","65.8020","0.0000","31.9457","16.1380","0.1638","10000.0000","45.39079152","-75.69573339","36.1","13.2","873.6","79","1","79","1","0","-0.10","0.02","-0.99","-0.3","-0.0","-0.4","50.14","135.51","1786","6553.5","192.6","0","0","0","0","27.0","192.6","30.4","30.0","2.81","-0.1","0.0","3.419","0.875","0.00","12.8","2.27","0"
"15.750","0.1777","14","0.0000","0.0000","-5.0919","20.3306","0.0000","31.9429","16.0380","0.1600","10000.0000","45.39079152","-75.69573340","36.1","13.2","873.7","79","1","79","1","0","-0.05","0.03","-1.01","-0.3","0.0","-0.4","50.11","139.08","1678","6553.5","192.9","0","0","0","0","27.0","192.9","30.4","30.0","2.72","-0.1","0.0","3.436","0.877","0.00","12.8","2.26","0"
"15.800","0.1626","14","0.0000","0.0000","-3.9542","-108.0633","0.0000","31.9420","15.9380","0.1600","10000.0000","45.39079153","-75.69573346","36.1","13.2","873.6","79","1","79","1","0","-0.03","0.02","-1.00","-0.3","0.0","-0.4","50.07","127.54","1561","6553.5","193.2","0","0","0","0","27.0","193.2","30.4","30.0","2.67","-0.1","-0.0","3.453","0.878","0.00","12.8","2.26","0"
"15.850","0.1356","14","0.0000","0.0000","-10.2617","-77.3950","0.0000","31.9418","15.8380","0.1600","10000.0000","45.39079157","-75.69573347","36.1","13.2","873.7","79","1","79","1","0","0.00","0.00","-0.98","-0.3","0.1","-0.5","50.04","125.00","1614","6553.5","193.5","0","0","0","0","27.0","193.5","30.4","30.0","2.66","-0.1","-0.0","3.445","0.875","0.00","12.8","2.25","0"
"15.900","0.1012","14","0.0000","0.0000","-21.1324","50.7631","0.0000","31.9419","15.7380","0.1600","10000.0000","45.39079163","-75.69573346","36.1","13.2","873.5","79","1","79","1","0","0.01","-0.00","-0.97","-0.3","0.0","-0.5","50.00","112.46","1651","6553.5","193.6","0","0","0","0","27.0","193.6","30.4","30.0","2.81","-0.1","-0.0","3.437","0.874","0.00","12.8","2.31","0"
"15.950","0.0961","14","0.0000","0.0000","-25.9254","14.3947","0.0000","31.9377","15.6690","0.1631","10000.0000","45.39079165","-75.69573344","36.1","13.2","873.8","79","1","79","1","0","0.01","0.00","-0.98","-0.3","0.0","-0.5","49.97","96.38","1645","6553.5","193.6","0","0","0","0","27.0","193.6","30.3","30.0","2.91","-0.1","-0.0","3.433","0.877","0.00","12.8","2.38","0"
"16.000","0.1090","14","0.0000","0.0000","-26.9934","-122.8125","0.0000","31.9307","15.6190","0.1681","10000.0000","45.39079165","-75.69573343","36.1","13.2","874.0","79","1","79","1","0","0.12","0.02","-0.98","-0.3","0.0","-0.5","49.93","90.31","1659","6553.5","193.4","0","0","0","0","27.0","193.4","30.3","30.0","2.80","-0.1","-0.0","3.427","0.879","0.00","12.8","2.36","0"
"16.050","0.1035","14","0.0000","0.0000","-29.4448","-74.6855","0.0000","31.9281","15.5690","0.1669","10000.0000","45.39079169","-75.69573341","36.1","13.2","874.0","79","1","79","1","0","0.09","0.03","-0.98","-0.3","0.0","-0.6","49.90","90.00","1699","6553.5","193.2","0","0","0","0","27.0","193.2","30.4","30.0","2.71","-0.1","-0.0","3.417","0.880","0.00","12.8","2.30","0"
"16.100","0.0868","14","0.0000","0.0000","-32.7439","87.0334","0.0000","31.9283","15.5190","0.1619","10000.0000","45.39079175","-75.69573339","36.1","13.2","873.9","79","1","79","1","0","-0.06","0.01","-0.99","-0.3","0.0","-0.5","49.89","90.29","1724","6553.5","193.2","0","0","0","0","27.0","193.2","30.4","30.0","2.65","-0.1","-0.0","3.417","0.875","0.00","12.8","2.28","0"
"16.150","0.1016","14","0.0000","0.0000","-29.4952","81.0675","0.0000","31.9306","15.4380","0.1538","10000.0000","45.39079180","-75.69573339","36.1","13.2","873.8","79","1","79","1","0","-0.22","0.03","-1.00","-0.3","0.0","-0.5","49.88","90.72","1742","6553.5","193.3","0","0","0","0","27.0","193.3","30.4","30.0","2.64","-0.1","0.0","3.421","0.868","0.00","12.8","2.27","0"
"16.200","0.1355","14","0.0000","0.0000","-22.2332","-27.6731","0.0000","31.9341","15.3380","0.1438","10000.0000","45.39079183","-75.69573339","36.1","13.2","874.0","79","1","79","1","0","-0.25","0.04","-0.97","-0.3","0.0","-0.4","49.87","90.91","1748","6553.5","193.6","0","0","0","0","27.0","193.7","30.4","30.0","2.83","-0.1","0.0","3.409","0.884","0.00","12.8","2.31","0"
"16.250","0.1377","14","0.0000","0.0000","-20.3564","-67.8817","0.0000","31.9350","15.2690","0.1431","10000.0000","45.39079188","-75.69573342","36.1","13.2","874.0","79","1","79","1","0","-0.22","0.02","-0.96","-0.3","0.0","-0.4","49.85","110.00","1745","6553.5","194.1","0","0","0","0","27.0","194.1","30.3","30.0","2.96","-0.1","-0.0","3.395","0.902","0.00","12.8","2.36","0"
"16.300","0.1204","14","0.0000","0.0000","-21.7801","-66.0871","0.0000","31.9343","15.2190","0.1481","10000.0000","45.39079196","-75.69573346","36.1","13.2","873.5","79","1","79","1","0","-0.15","0.02","-0.96","-0.3","0.0","-0.4","49.84","115.64","1624","6553.5","194.2","0","0","0","0","27.0","194.2","30.4","30.0","2.87","-0.1","-0.0","3.409","0.895","0.00","12.8","2.38","0"
"16.350","0.1246","14","0.0000","0.0000","-19.5962","-50.5143","0.0000","31.9375","15.1690","0.1531","10000.0000","45.39079207","-75.69573355","36.1","13.2","873.5","79","1","79","1","0","-0.04","0.03","-0.98","-0.3","0.0","-0.4","49.83","98.93","1547","6553.5","194.3","0","0","0","0","27.0","194.3","30.4","30.0","2.77","-0.1","-0.0","3.421","0.894","0.00","12.7","2.40","0"
"16.400","0.1419","14","0.0000","0.0000","-15.2010","-26.4970","0.0000","31.9430","15.1190","0.1581","10000.0000","45.39079221","-75.69573365","36.1","13.2","873.5","79","1","79","1","0","-0.01","0.04","-1.00","-0.3","0.0","-0.4","49.82","90.91","1598","6553.5","194.5","0","0","0","0","27.0","194.5","30.3","30.0","2.61","-0.1","0.0","3.426","0.909","0.00","12.7","2.38","0"
"16.450","0.1274","14","0.0000","0.0000","-23.4692","-55.9244","0.0000","31.9425","15.0690","0.1507","10000.0000","45.39079229","-75.69573372","36.1","13.2","873.5","79","1","79","1","0","-0.04","0.03","-1.00","-0.3","0.0","-0.4","49.81","95.09","1601","6553.5","194.8","0","0","0","0","27.0","194.8","30.3","30.0","2.49","-0.1","0.0","3.429","0.919","0.00","12.8","2.36","0"
"16.500","0.0934","14","0.0000","0.0000","-39.4988","-118.1082","0.0000","31.9382","15.0190","0.1357","10000.0000","45.39079233","-75.69573377","36.1","13.2","873.6","79","1","79","1","0","-0.07","0.02","-0.98","-0.3","-0.0","-0.5","49.80","108.85","1548","6553.5","195.1","0","0","0","0","27.0","195.1","30.3","30.0","2.56","-0.1","0.0","3.429","0.923","0.00","12.8","2.36","0"
"16.550","0.0890","14","0.0000","0.0000","-38.0639","-137.6567","0.0000","31.9334","14.9690","0.1331","10000.0000","45.39079237","-75.69573385","36.1","13.2","873.7","79","1","79","1","0","-0.13","0.02","-0.99","-0.2","-0.0","-0.5","49.78","128.08","1590","6553.5","195.4","0","0","0","0","27.0","195.4","30.3","30.0","2.61","-0.1","-0.0","3.437","0.919","0.00","12.9","2.37","0"
"16.600","0.1028","14","0.0000","0.0000","-25.9250","-131.0739","0.0000","31.9283","14.9190","0.1381","10000.0000","45.39079242","-75.69573396","36.1","13.2","873.9","79","1","79","1","0","-0.08","0.03","-1.00","-0.2","0.0","-0.5","49.77","140.00","1680","6553.5","195.7","0","0","0","0","27.0","195.7","30.3","30.0","2.63","-0.1","-0.0","3.450","0.911","0.00","12.9","2.36","0"
"16.650","0.1061","14","0.0000","0.0000","-21.6425","-47.7377","0.0000","31.9253","14.8690","0.1462","10000.0000","45.39079249","-75.69573407","36.1","13.2","873.8","79","1","79","1","0","-0.04","0.03","-0.99","-0.3","0.0","-0.5","49.76","121.00","1725","6553.5","195.9","0","0","0","0","27.0","195.9","30.3","30.0","2.64","-0.1","-0.0","3.433","0.909","0.00","12.8","2.34","0"
"16.700","0.1030","14","0.0000","0.0000","-22.1752","82.6408","0.0000","31.9238","14.8190","0.1562","10000.0000","45.39079256","-75.69573418","36.1","13.2","873.6","79","1","79","1","0","-0.04","0.02","-0.98","-0.3","0.1","-0.5","49.75","90.00","1759","6553.5","196.1","0","0","0","0","27.0","196.1","30.3","30.0","2.61","-0.1","-0.0","3.414","0.906","0.00","12.8","2.32","0"
"16.750","0.1105","14","0.0000","0.0000","-19.2871","37.9081","0.0000","31.9221","14.7690","0.1600","10000.0000","45.39079260","-75.69573430","36.1","13.2","873.5","79","1","79","1","0","-0.05","0.01","-0.97","-0.3","0.1","-0.5","49.74","91.92","1746","6553.5","196.3","0","0","0","0","27.0","196.3","30.3","30.0","2.60","-0.1","0.0","3.425","0.891","0.00","12.8","2.29","0"
"16.800","0.1245","14","0.0000","0.0000","-14.3025","-114.1508","0.0000","31.9204","14.7190","0.1600","10000.0000","45.39079262","-75.69573442","36.1","13.2","873.6","79","1","79","1","0","-0.09","0.01","-0.98","-0.3","0.1","-0.5","49.72","96.97","1728","6553.5","196.2","0","0","0","0","27.0","196.2","30.3","30.0","2.69","-0.1","0.0","3.432","0.884","0.00","12.8","2.29","0"
"16.850","0.1230","14","0.0000","0.0000","-15.1685","-158.4913","0.0000","31.9165","14.6690","0.1538","10000.0000","45.39079265","-75.69573453","36.1","13.2","873.7","79","1","79","1","0","-0.16","0.03","-0.99","-0.4","0.1","-0.5","49.71","100.00","1698","6553.5","196.0","0","0","0","0","27.0","196.0","30.3","30.0","2.73","-0.1","0.0","3.430","0.903","0.00","12.9","2.30","0"
"16.900","0.1121","14","0.0000","0.0000","-19.6205","-136.8109","0.0000","31.9114","14.6190","0.1438","10000.0000","45.39079270","-75.69573464","36.1","13.2","873.6","79","1","79","1","0","-0.11","0.02","-1.00","-0.4","0.1","-0.5","49.70","100.00","1637","6553.5","196.2","0","0","0","0","27.0","196.2","30.3","30.0","2.61","-0.1","0.0","3.426","0.914","0.00","12.9","2.28","0"
"16.950","0.1080","13","0.0000","0.0000","-33.4633","-58.3931","0.0000","31.9025","14.5690","0.1400","10000.0000","45.39079274","-75.69573470","36.1","13.2","873.5","79","1","79","1","0","-0.04","0.01","-0.99","-0.4","0.1","-0.5","49.69","100.00","1542","6553.5","196.4","0","0","0","0","27.0","196.4","30.3","30.0","2.53","-0.1","0.0","3.422","0.916","0.00","12.8","2.26","0"
"17.000","0.1080","13","0.0000","0.0000","-53.0619","54.7992","0.0000","31.8912","14.5190","0.1400","10000.0000","45.39079278","-75.69573473","36.1","13.2","873.6","79","1","79","1","0","-0.06","0.02","-1.00","-0.3","0.0","-0.5","49.68","100.00","1603","6553.5","196.5","0","0","0","0","27.0","196.5","30.3","30.0","2.63","-0.1","-0.0","3.414","0.913","0.00","12.8","2.30","0"
"17.050","0.1098","13","0.0000","0.0000","-53.6410","116.1601","0.0000","31.8860","14.5000","0.1493","10000.0000","45.39079284","-75.69573481","36.1","13.2","873.7","79","1","79","1","0","0.01","0.03","-1.01","-0.3","0.0","-0.5","49.66","100.00","1744","6553.5","196.6","0","0","0","0","27.0","196.6","30.3","30.0","2.71","-0.1","-0.0","3.404","0.906","0.00","12.8","2.35","0"
"17.100","0.1127","13","0.0000","0.0000","-42.5631","145.7535","0.0000","31.8844","14.5000","0.1643","10000.0000","45.39079292","-75.69573492","36.1","13.2","873.6","79","1","79","1","0","0.04","0.03","-1.01","-0.2","-0.0","-0.5","49.66","100.00","1709","6553.5","196.7","0","0","0","0","27.0","196.7","30.3","30.0","2.72","-0.1","-0.0","3.373","0.909","0.00","12.8","2.38","0"
"17.150","0.1427","13","0.0000","0.0000","-31.0701","151.4778","0.0000","31.8849","14.4690","0.1731","10000.0000","45.39079298","-75.69573504","36.1","13.2","874.0","79","1","79","1","0","0.02","0.04","-1.00","-0.2","-0.0","-0.5","49.67","91.82","1649","6553.5","196.8","0","0","0","0","27.0","196.8","30.3","30.0","2.72","-0.1","-0.0","3.341","0.914","0.00","12.8","2.41","0"
"17.200","0.1891","13","0.0000","0.0000","-19.3227","142.5727","0.0000","31.8868","14.4190","0.1781","10000.0000","45.39079303","-75.69573516","36.1","13.2","873.9","79","1","79","1","0","0.04","0.04","-1.00","-0.2","0.0","-0.5","49.67","90.91","1642","6553.5","197.1","0","0","0","0","27.0","197.1","30.3","30.0","2.65","-0.1","-0.0","3.391","0.906","0.00","12.8","2.40","0"
"17.250","0.1780","13","0.0000","0.0000","-17.9600","100.6814","0.0000","31.8849","14.3690","0.1676","10000.0000","45.39079311","-75.69573523","36.1","13.2","874.0","79","1","79","1","0","0.10","0.03","-1.00","-0.2","0.0","-0.5","49.68","90.91","1627","6553.5","197.5","0","0","0","0","27.0","197.5","30.3","30.0","2.60","-0.1","-0.0","3.438","0.901","0.00","12.7","2.38","0"
"17.300","0.1315","13","0.0000","0.0000","-22.9621","38.5727","0.0000","31.8808","14.3190","0.1476","10000.0000","45.39079321","-75.69573526","36.1","13.2","874.0","79","1","79","1","0","0.08","0.03","-1.01","-0.3","0.1","-0.5","49.69","79.77","1590","6553.5","197.7","0","0","0","0","27.0","197.7","30.3","30.0","2.62","-0.1","0.0","3.430","0.904","0.00","12.7","2.38","0"
"17.350","0.1009","13","0.0000","0.0000","-31.2265","66.1302","0.0000","31.8787","14.3000","0.1431","10000.0000","45.39079326","-75.69573531","36.1","13.2","873.5","79","1","79","1","0","0.05","0.03","-1.00","-0.3","0.1","-0.5","49.70","92.50","1580","6553.5","197.8","0","0","0","0","27.0","197.8","30.3","30.0","2.60","-0.1","0.0","3.423","0.910","0.00","12.7","2.38","0"
"17.400","0.0799","13","0.0000","0.0000","-41.4905","148.6445","0.0000","31.8778","14.3000","0.1481","10000.0000","45.39079326","-75.69573537","36.1","13.2","873.9","79","1","79","1","0","0.04","0.03","-0.99","-0.3","0.1","-0.5","49.70","100.00","1602","6553.5","198.0","0","0","0","0","27.0","198.0","30.3","30.0","2.48","-0.1","0.0","3.421","0.920","0.00","12.7","2.36","0"
